Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-05-23,00:00,Cow_1,0,11,10,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_2,0,9,7,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_3,14,4,0,0,27.7,Cloudy,Field C
2023-05-23,00:00,Cow_4,1,8,6,0,27.7,Cloudy,Field C
2023-05-23,00:00,Cow_5,14,0,7,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_6,14,0,2,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_7,5,4,6,0,27.7,Cloudy,Field C
2023-05-23,00:00,Cow_8,12,0,6,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_9,13,3,0,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_10,0,0,0,15,27.7,Cloudy,Field C
2023-05-23,00:00,Cow_11,7,8,0,0,27.7,Cloudy,Field C
2023-05-23,00:00,Cow_12,8,3,4,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_13,9,2,4,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_14,5,6,4,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_15,13,6,0,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_16,0,8,9,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_17,8,3,4,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_18,6,4,5,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_19,0,12,3,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_20,0,9,8,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_21,8,4,3,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_22,9,3,3,0,27.7,Cloudy,Field C
2023-05-23,00:00,Cow_23,7,6,2,0,27.7,Cloudy,Field C
2023-05-23,00:00,Cow_24,11,1,3,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_25,7,3,5,0,27.7,Cloudy,Field C
2023-05-23,00:00,Cow_26,10,1,4,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_27,7,0,8,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_28,7,4,4,0,27.7,Cloudy,Field C
2023-05-23,00:00,Cow_29,7,6,2,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_30,12,0,5,0,27.7,Cloudy,Field C
2023-05-23,00:00,Cow_31,9,2,4,0,27.7,Cloudy,Field C
2023-05-23,00:00,Cow_32,10,2,3,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_33,6,6,3,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_34,3,5,7,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_35,5,6,4,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_36,7,0,9,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_37,15,0,8,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_38,4,6,5,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_39,10,0,5,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_40,11,6,0,0,27.7,Cloudy,Field C
2023-05-23,00:00,Cow_41,14,0,10,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_42,11,7,0,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_43,14,0,6,0,27.7,Cloudy,Field C
2023-05-23,00:00,Cow_44,14,0,6,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_45,10,4,1,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_46,13,6,0,0,27.7,Cloudy,Field A
2023-05-23,00:00,Cow_47,0,10,8,0,27.7,Cloudy,Field C
2023-05-23,00:00,Cow_48,5,4,6,0,27.7,Cloudy,Field B
2023-05-23,00:00,Cow_49,7,0,8,0,27.7,Cloudy,Field B
2023-05-23,00:15,Cow_1,6,3,6,0,35.7,Clear,Field C
2023-05-23,00:15,Cow_2,0,9,6,0,35.7,Clear,Field C
2023-05-23,00:15,Cow_3,11,5,0,0,35.7,Clear,Field C
2023-05-23,00:15,Cow_4,10,0,9,0,35.7,Clear,Field C
