Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2024-02-08,00:00,Cow_1,6,4,5,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_2,6,9,0,0,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_3,0,7,8,0,25.3,Cloudy,Field B
2024-02-08,00:00,Cow_4,7,12,0,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_5,6,10,0,0,25.3,Cloudy,Field B
2024-02-08,00:00,Cow_6,0,0,0,15,25.3,Cloudy,Field B
2024-02-08,00:00,Cow_7,10,9,0,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_8,0,9,7,0,25.3,Cloudy,Field B
2024-02-08,00:00,Cow_9,10,7,0,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_10,14,0,3,0,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_11,11,0,4,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_12,12,9,0,0,25.3,Cloudy,Field B
2024-02-08,00:00,Cow_13,11,4,0,0,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_14,0,0,0,15,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_15,8,0,8,0,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_16,13,0,8,0,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_17,2,8,5,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_18,8,4,3,0,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_19,1,6,8,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_20,1,7,7,0,25.3,Cloudy,Field B
2024-02-08,00:00,Cow_21,3,7,5,0,25.3,Cloudy,Field B
2024-02-08,00:00,Cow_22,10,0,6,0,25.3,Cloudy,Field B
2024-02-08,00:00,Cow_23,6,5,4,0,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_24,5,4,6,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_25,12,0,8,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_26,5,7,3,0,25.3,Cloudy,Field B
2024-02-08,00:00,Cow_27,3,8,4,0,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_28,11,2,2,0,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_29,7,6,2,0,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_30,7,5,3,0,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_31,14,6,0,0,25.3,Cloudy,Field B
2024-02-08,00:00,Cow_32,6,4,5,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_33,1,6,8,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_34,0,0,0,15,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_35,13,0,4,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_36,0,10,8,0,25.3,Cloudy,Field B
2024-02-08,00:00,Cow_37,0,0,0,15,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_38,0,0,0,15,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_39,10,9,0,0,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_40,4,6,5,0,25.3,Cloudy,Field B
2024-02-08,00:00,Cow_41,0,0,0,15,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_42,1,10,4,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_43,7,1,7,0,25.3,Cloudy,Field C
2024-02-08,00:00,Cow_44,2,9,4,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_45,15,0,6,0,25.3,Cloudy,Field A
2024-02-08,00:00,Cow_46,9,0,6,0,25.3,Cloudy,Field B
2024-02-08,00:00,Cow_47,10,1,4,0,25.3,Cloudy,Field B
