Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-10-17,00:00,Cow_1,0,7,10,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_2,10,0,7,0,30.9,Rainy,Field C
2023-10-17,00:00,Cow_3,10,9,0,0,30.9,Rainy,Field A
2023-10-17,00:00,Cow_4,5,4,6,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_5,8,8,0,0,30.9,Rainy,Field C
2023-10-17,00:00,Cow_6,15,10,0,0,30.9,Rainy,Field A
2023-10-17,00:00,Cow_7,7,3,5,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_8,0,9,7,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_9,13,5,0,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_10,7,3,5,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_11,5,3,7,0,30.9,Rainy,Field A
2023-10-17,00:00,Cow_12,0,0,0,15,30.9,Rainy,Field C
2023-10-17,00:00,Cow_13,3,4,8,0,30.9,Rainy,Field A
2023-10-17,00:00,Cow_14,3,4,8,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_15,8,0,9,0,30.9,Rainy,Field A
2023-10-17,00:00,Cow_16,0,7,8,0,30.9,Rainy,Field A
2023-10-17,00:00,Cow_17,0,0,0,15,30.9,Rainy,Field B
2023-10-17,00:00,Cow_18,3,4,8,0,30.9,Rainy,Field C
2023-10-17,00:00,Cow_19,3,9,3,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_20,8,4,3,0,30.9,Rainy,Field C
2023-10-17,00:00,Cow_21,13,7,0,0,30.9,Rainy,Field C
2023-10-17,00:00,Cow_22,7,1,7,0,30.9,Rainy,Field C
2023-10-17,00:00,Cow_23,13,4,0,0,30.9,Rainy,Field C
2023-10-17,00:00,Cow_24,11,9,0,0,30.9,Rainy,Field C
2023-10-17,00:00,Cow_25,3,7,5,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_26,7,5,3,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_27,0,0,0,15,30.9,Rainy,Field A
2023-10-17,00:00,Cow_28,12,0,6,0,30.9,Rainy,Field C
2023-10-17,00:00,Cow_29,6,8,1,0,30.9,Rainy,Field C
2023-10-17,00:00,Cow_30,7,7,1,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_31,5,6,4,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_32,11,4,0,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_33,13,7,0,0,30.9,Rainy,Field A
2023-10-17,00:00,Cow_34,10,9,0,0,30.9,Rainy,Field A
2023-10-17,00:00,Cow_35,12,0,5,0,30.9,Rainy,Field A
2023-10-17,00:00,Cow_36,5,4,6,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_37,11,6,0,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_38,11,0,9,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_39,5,3,7,0,30.9,Rainy,Field C
2023-10-17,00:00,Cow_40,8,3,4,0,30.9,Rainy,Field B
2023-10-17,00:00,Cow_41,8,1,6,0,30.9,Rainy,Field C
2023-10-17,00:00,Cow_42,10,0,7,0,30.9,Rainy,Field C
2023-10-17,00:00,Cow_43,14,0,7,0,30.9,Rainy,Field A
