Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2024-03-16,00:00,Cow_1,8,0,8,0,29.8,Sunny,Field A
2024-03-16,00:00,Cow_2,8,2,5,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_3,3,4,8,0,29.8,Sunny,Field A
2024-03-16,00:00,Cow_4,14,0,3,0,29.8,Sunny,Field B
2024-03-16,00:00,Cow_5,1,6,8,0,29.8,Sunny,Field A
2024-03-16,00:00,Cow_6,8,3,4,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_7,10,6,0,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_8,8,0,8,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_9,8,0,7,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_10,6,7,2,0,29.8,Sunny,Field A
2024-03-16,00:00,Cow_11,6,1,8,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_12,4,8,3,0,29.8,Sunny,Field A
2024-03-16,00:00,Cow_13,3,6,6,0,29.8,Sunny,Field B
2024-03-16,00:00,Cow_14,10,4,1,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_15,10,1,4,0,29.8,Sunny,Field B
2024-03-16,00:00,Cow_16,14,0,5,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_17,9,8,0,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_18,11,8,0,0,29.8,Sunny,Field B
2024-03-16,00:00,Cow_19,12,0,5,0,29.8,Sunny,Field A
2024-03-16,00:00,Cow_20,0,9,7,0,29.8,Sunny,Field A
2024-03-16,00:00,Cow_21,11,3,1,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_22,14,0,3,0,29.8,Sunny,Field A
2024-03-16,00:00,Cow_23,13,5,0,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_24,5,5,5,0,29.8,Sunny,Field A
2024-03-16,00:00,Cow_25,1,10,4,0,29.8,Sunny,Field A
2024-03-16,00:00,Cow_26,9,2,4,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_27,12,0,6,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_28,1,6,8,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_29,10,0,5,0,29.8,Sunny,Field B
2024-03-16,00:00,Cow_30,9,10,0,0,29.8,Sunny,Field A
2024-03-16,00:00,Cow_31,1,8,6,0,29.8,Sunny,Field B
2024-03-16,00:00,Cow_32,13,0,3,0,29.8,Sunny,Field B
2024-03-16,00:00,Cow_33,6,5,4,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_34,6,5,4,0,29.8,Sunny,Field B
2024-03-16,00:00,Cow_35,10,9,0,0,29.8,Sunny,Field B
2024-03-16,00:00,Cow_36,14,4,0,0,29.8,Sunny,Field A
2024-03-16,00:00,Cow_37,8,3,4,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_38,11,10,0,0,29.8,Sunny,Field A
2024-03-16,00:00,Cow_39,6,1,8,0,29.8,Sunny,Field C
2024-03-16,00:00,Cow_40,13,0,5,0,29.8,Sunny,Field C
