Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-06-09,00:00,Cow_1,8,4,3,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_2,7,1,7,0,26.6,Clear,Field A
2023-06-09,00:00,Cow_3,5,4,6,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_4,7,3,5,0,26.6,Clear,Field B
2023-06-09,00:00,Cow_5,6,3,6,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_6,7,4,4,0,26.6,Clear,Field B
2023-06-09,00:00,Cow_7,0,8,8,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_8,5,3,7,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_9,14,5,0,0,26.6,Clear,Field A
2023-06-09,00:00,Cow_10,3,10,2,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_11,7,5,3,0,26.6,Clear,Field B
2023-06-09,00:00,Cow_12,12,0,8,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_13,4,5,6,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_14,2,10,3,0,26.6,Clear,Field B
2023-06-09,00:00,Cow_15,3,6,6,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_16,1,7,7,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_17,14,0,6,0,26.6,Clear,Field A
2023-06-09,00:00,Cow_18,8,8,0,0,26.6,Clear,Field B
2023-06-09,00:00,Cow_19,10,5,0,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_20,12,7,0,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_21,5,4,6,0,26.6,Clear,Field A
2023-06-09,00:00,Cow_22,4,3,8,0,26.6,Clear,Field B
2023-06-09,00:00,Cow_23,8,3,4,0,26.6,Clear,Field B
2023-06-09,00:00,Cow_24,6,6,3,0,26.6,Clear,Field A
2023-06-09,00:00,Cow_25,0,0,0,15,26.6,Clear,Field B
2023-06-09,00:00,Cow_26,0,11,5,0,26.6,Clear,Field B
2023-06-09,00:00,Cow_27,14,4,0,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_28,10,0,5,0,26.6,Clear,Field B
2023-06-09,00:00,Cow_29,13,6,0,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_30,6,5,4,0,26.6,Clear,Field B
2023-06-09,00:00,Cow_31,5,9,1,0,26.6,Clear,Field A
2023-06-09,00:00,Cow_32,14,0,8,0,26.6,Clear,Field A
2023-06-09,00:00,Cow_33,5,4,6,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_34,6,8,1,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_35,7,3,5,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_36,2,5,8,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_37,1,6,8,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_38,4,3,8,0,26.6,Clear,Field B
2023-06-09,00:00,Cow_39,5,3,7,0,26.6,Clear,Field A
2023-06-09,00:00,Cow_40,1,10,4,0,26.6,Clear,Field A
2023-06-09,00:00,Cow_41,8,3,4,0,26.6,Clear,Field A
2023-06-09,00:00,Cow_42,14,4,0,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_43,10,3,2,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_44,5,5,5,0,26.6,Clear,Field C
2023-06-09,00:00,Cow_45,12,5,0,0,26.6,Clear,Field A
2023-06-09,00:00,Cow_46,4,5,6,0,26.6,Clear,Field A
2023-06-09,00:00,Cow_47,14,0,6,0,26.6,Clear,Field B
2023-06-09,00:00,Cow_48,4,7,4,0,26.6,Clear,Field B
2023-06-09,00:00,Cow_49,11,8,0,0,26.6,Clear,Field A
2023-06-09,00:15,Cow_1,4,4,7,0,28.4,Clear,Field C
2023-06-09,00:15,Cow_2,3,9,3,0,28.4,Clear,Field C
2023-06-09,00:15,Cow_3,3,6,6,0,28.4,Clear,Field B
2023-06-09,00:15,Cow_4,13,0,8,0,28.4,Clear,Field B
2023-06-09,00:15,Cow_5,0,9,7,0,28.4,Clear,Field A
2023-06-09,00:15,Cow_6,14,5,0,0,28.4,Clear,Field B
2023-06-09,00:15,Cow_7,0,0,0,15,28.4,Clear,Field B
2023-06-09,00:15,Cow_8,13,0,6,0,28.4,Clear,Field A
2023-06-09,00:15,Cow_9,10,3,2,0,28.4,Clear,Field B
2023-06-09,00:15,Cow_10,5,7,3,0,28.4,Clear,Field A
2023-06-09,00:15,Cow_11,13,6,0,0,28.4,Clear,Field C
2023-06-09,00:15,Cow_12,11,4,0,0,28.4,Clear,Field A
2023-06-09,00:15,Cow_13,4,3,8,0,28.4,Clear,Field C
2023-06-09,00:15,Cow_14,0,8,8,0,28.4,Clear,Field B
2023-06-09,00:15,Cow_15,0,9,6,0,28.4,Clear,Field A
2023-06-09,00:15,Cow_16,7,7,1,0,28.4,Clear,Field A
2023-06-09,00:15,Cow_17,7,9,0,0,28.4,Clear,Field C
2023-06-09,00:15,Cow_18,8,2,5,0,28.4,Clear,Field C
2023-06-09,00:15,Cow_19,9,8,0,0,28.4,Clear,Field A
2023-06-09,00:15,Cow_20,13,0,5,0,28.4,Clear,Field B
2023-06-09,00:15,Cow_21,12,6,0,0,28.4,Clear,Field A
2023-06-09,00:15,Cow_22,14,0,6,0,28.4,Clear,Field A
2023-06-09,00:15,Cow_23,14,0,8,0,28.4,Clear,Field A
2023-06-09,00:15,Cow_24,6,7,2,0,28.4,Clear,Field B
2023-06-09,00:15,Cow_25,4,3,8,0,28.4,Clear,Field C
