Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2024-09-21,00:00,Cow_1,0,0,0,15,34.6,Clear,Field A
2024-09-21,00:00,Cow_2,4,3,8,0,34.6,Clear,Field A
2024-09-21,00:00,Cow_3,12,0,7,0,34.6,Clear,Field C
2024-09-21,00:00,Cow_4,13,0,6,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_5,11,0,9,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_6,7,5,3,0,34.6,Clear,Field C
2024-09-21,00:00,Cow_7,11,7,0,0,34.6,Clear,Field C
2024-09-21,00:00,Cow_8,6,3,6,0,34.6,Clear,Field A
2024-09-21,00:00,Cow_9,7,0,8,0,34.6,Clear,Field C
2024-09-21,00:00,Cow_10,7,1,7,0,34.6,Clear,Field C
2024-09-21,00:00,Cow_11,6,3,6,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_12,3,7,5,0,34.6,Clear,Field C
2024-09-21,00:00,Cow_13,0,10,6,0,34.6,Clear,Field A
2024-09-21,00:00,Cow_14,12,0,5,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_15,7,5,3,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_16,6,2,7,0,34.6,Clear,Field C
2024-09-21,00:00,Cow_17,14,3,0,0,34.6,Clear,Field C
2024-09-21,00:00,Cow_18,12,0,6,0,34.6,Clear,Field A
2024-09-21,00:00,Cow_19,4,6,5,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_20,4,6,5,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_21,12,0,8,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_22,12,0,6,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_23,10,3,2,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_24,12,6,0,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_25,15,8,0,0,34.6,Clear,Field A
2024-09-21,00:00,Cow_26,10,0,9,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_27,5,3,7,0,34.6,Clear,Field A
2024-09-21,00:00,Cow_28,10,0,6,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_29,12,7,0,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_30,5,8,2,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_31,13,0,5,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_32,5,10,0,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_33,4,6,5,0,34.6,Clear,Field A
2024-09-21,00:00,Cow_34,7,5,3,0,34.6,Clear,Field C
2024-09-21,00:00,Cow_35,9,6,0,0,34.6,Clear,Field A
2024-09-21,00:00,Cow_36,1,10,4,0,34.6,Clear,Field A
2024-09-21,00:00,Cow_37,5,2,8,0,34.6,Clear,Field C
2024-09-21,00:00,Cow_38,12,0,6,0,34.6,Clear,Field A
2024-09-21,00:00,Cow_39,8,5,2,0,34.6,Clear,Field C
2024-09-21,00:00,Cow_40,2,10,3,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_41,3,3,9,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_42,12,0,8,0,34.6,Clear,Field C
2024-09-21,00:00,Cow_43,0,9,6,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_44,5,9,1,0,34.6,Clear,Field A
2024-09-21,00:00,Cow_45,0,10,6,0,34.6,Clear,Field C
2024-09-21,00:00,Cow_46,6,5,4,0,34.6,Clear,Field B
2024-09-21,00:00,Cow_47,0,12,9,0,34.6,Clear,Field A
2024-09-21,00:00,Cow_48,9,7,0,0,34.6,Clear,Field C
2024-09-21,00:00,Cow_49,12,5,0,0,34.6,Clear,Field A
2024-09-21,00:15,Cow_1,0,12,5,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_2,10,0,5,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_3,11,3,1,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_4,7,4,4,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_5,5,8,2,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_6,6,4,5,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_7,13,0,5,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_8,10,3,2,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_9,11,7,0,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_10,5,4,6,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_11,0,10,5,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_12,5,2,8,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_13,6,3,6,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_14,14,0,4,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_15,8,5,2,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_16,11,6,0,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_17,14,0,6,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_18,2,9,4,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_19,3,8,4,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_20,10,6,0,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_21,4,3,8,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_22,5,8,2,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_23,0,0,0,15,31.1,Rainy,Field A
2024-09-21,00:15,Cow_24,7,5,3,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_25,14,3,0,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_26,6,2,7,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_27,8,3,4,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_28,2,5,8,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_29,6,5,4,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_30,12,8,0,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_31,13,0,6,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_32,13,7,0,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_33,9,10,0,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_34,7,4,4,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_35,3,6,6,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_36,10,10,0,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_37,3,4,8,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_38,0,0,0,15,31.1,Rainy,Field A
2024-09-21,00:15,Cow_39,12,0,6,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_40,9,3,3,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_41,0,8,8,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_42,3,8,4,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_43,5,3,7,0,31.1,Rainy,Field B
2024-09-21,00:15,Cow_44,12,10,0,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_45,0,0,0,15,31.1,Rainy,Field C
2024-09-21,00:15,Cow_46,14,6,0,0,31.1,Rainy,Field A
2024-09-21,00:15,Cow_47,13,0,3,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_48,9,10,0,0,31.1,Rainy,Field C
2024-09-21,00:15,Cow_49,11,0,8,0,31.1,Rainy,Field C
2024-09-21,00:30,Cow_1,0,12,4,0,25.1,Cloudy,Field B
2024-09-21,00:30,Cow_2,6,4,5,0,25.1,Cloudy,Field C
2024-09-21,00:30,Cow_3,6,4,5,0,25.1,Cloudy,Field A
2024-09-21,00:30,Cow_4,4,5,6,0,25.1,Cloudy,Field C
2024-09-21,00:30,Cow_5,9,3,3,0,25.1,Cloudy,Field B
