Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2022-05-20,00:00,Cow_1,7,7,1,0,29.9,Cloudy,Field B
2022-05-20,00:00,Cow_2,8,8,0,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_3,7,5,3,0,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_4,7,4,4,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_5,3,6,6,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_6,1,6,8,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_7,6,1,8,0,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_8,8,5,2,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_9,3,9,3,0,29.9,Cloudy,Field B
2022-05-20,00:00,Cow_10,5,5,5,0,29.9,Cloudy,Field B
2022-05-20,00:00,Cow_11,0,7,8,0,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_12,11,9,0,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_13,7,4,4,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_14,14,0,6,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_15,7,2,6,0,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_16,15,0,10,0,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_17,0,7,8,0,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_18,7,5,3,0,29.9,Cloudy,Field B
2022-05-20,00:00,Cow_19,14,0,5,0,29.9,Cloudy,Field B
2022-05-20,00:00,Cow_20,9,0,9,0,29.9,Cloudy,Field B
2022-05-20,00:00,Cow_21,8,5,2,0,29.9,Cloudy,Field B
2022-05-20,00:00,Cow_22,5,3,7,0,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_23,10,2,3,0,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_24,10,9,0,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_25,0,0,0,15,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_26,14,5,0,0,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_27,0,10,5,0,29.9,Cloudy,Field B
2022-05-20,00:00,Cow_28,11,9,0,0,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_29,0,10,6,0,29.9,Cloudy,Field B
2022-05-20,00:00,Cow_30,6,1,8,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_31,6,4,5,0,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_32,5,4,6,0,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_33,13,5,0,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_34,1,6,8,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_35,8,0,7,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_36,5,4,6,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_37,10,2,3,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_38,12,0,3,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_39,12,0,4,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_40,14,0,6,0,29.9,Cloudy,Field B
2022-05-20,00:00,Cow_41,12,7,0,0,29.9,Cloudy,Field B
2022-05-20,00:00,Cow_42,5,7,3,0,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_43,2,8,5,0,29.9,Cloudy,Field B
2022-05-20,00:00,Cow_44,10,8,0,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_45,7,0,8,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_46,4,5,6,0,29.9,Cloudy,Field A
2022-05-20,00:00,Cow_47,14,0,7,0,29.9,Cloudy,Field C
2022-05-20,00:00,Cow_48,8,5,2,0,29.9,Cloudy,Field B
2022-05-20,00:00,Cow_49,8,7,0,0,29.9,Cloudy,Field C
2022-05-20,00:15,Cow_1,14,0,6,0,32.5,Cloudy,Field C
2022-05-20,00:15,Cow_2,10,8,0,0,32.5,Cloudy,Field C
2022-05-20,00:15,Cow_3,3,9,3,0,32.5,Cloudy,Field A
2022-05-20,00:15,Cow_4,10,8,0,0,32.5,Cloudy,Field B
2022-05-20,00:15,Cow_5,5,8,2,0,32.5,Cloudy,Field A
2022-05-20,00:15,Cow_6,13,5,0,0,32.5,Cloudy,Field B
2022-05-20,00:15,Cow_7,11,10,0,0,32.5,Cloudy,Field C
2022-05-20,00:15,Cow_8,0,7,9,0,32.5,Cloudy,Field B
2022-05-20,00:15,Cow_9,8,12,0,0,32.5,Cloudy,Field A
