Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2024-01-02,00:00,Cow_1,12,0,4,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_2,11,0,6,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_3,7,0,8,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_4,13,0,7,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_5,2,6,7,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_6,0,12,8,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_7,5,7,3,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_8,6,5,4,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_9,2,8,5,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_10,13,0,3,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_11,14,6,0,0,25.8,Clear,Field B
2024-01-02,00:00,Cow_12,5,6,4,0,25.8,Clear,Field B
2024-01-02,00:00,Cow_13,7,5,3,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_14,6,11,0,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_15,9,3,3,0,25.8,Clear,Field B
2024-01-02,00:00,Cow_16,2,5,8,0,25.8,Clear,Field B
2024-01-02,00:00,Cow_17,9,10,0,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_18,0,10,5,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_19,11,0,8,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_20,0,7,8,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_21,0,0,0,15,25.8,Clear,Field C
2024-01-02,00:00,Cow_22,0,0,0,15,25.8,Clear,Field B
2024-01-02,00:00,Cow_23,4,5,6,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_24,11,1,3,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_25,8,9,0,0,25.8,Clear,Field B
2024-01-02,00:00,Cow_26,13,6,0,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_27,5,5,5,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_28,7,0,8,0,25.8,Clear,Field B
2024-01-02,00:00,Cow_29,1,9,5,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_30,12,3,0,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_31,13,0,4,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_32,12,0,4,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_33,1,7,7,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_34,13,0,4,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_35,12,8,0,0,25.8,Clear,Field B
2024-01-02,00:00,Cow_36,8,2,5,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_37,12,4,0,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_38,0,0,0,15,25.8,Clear,Field B
2024-01-02,00:00,Cow_39,5,6,4,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_40,15,0,6,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_41,11,6,0,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_42,7,5,3,0,25.8,Clear,Field B
2024-01-02,00:00,Cow_43,13,0,7,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_44,0,9,7,0,25.8,Clear,Field B
2024-01-02,00:00,Cow_45,4,8,3,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_46,12,4,0,0,25.8,Clear,Field A
2024-01-02,00:00,Cow_47,5,3,7,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_48,12,0,5,0,25.8,Clear,Field C
2024-01-02,00:00,Cow_49,0,0,0,15,25.8,Clear,Field B
2024-01-02,00:15,Cow_1,13,0,3,0,26.1,Clear,Field A
2024-01-02,00:15,Cow_2,5,8,2,0,26.1,Clear,Field A
2024-01-02,00:15,Cow_3,0,0,0,15,26.1,Clear,Field B
2024-01-02,00:15,Cow_4,6,1,8,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_5,5,9,1,0,26.1,Clear,Field A
2024-01-02,00:15,Cow_6,10,8,0,0,26.1,Clear,Field A
2024-01-02,00:15,Cow_7,5,10,0,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_8,9,3,3,0,26.1,Clear,Field C
2024-01-02,00:15,Cow_9,5,3,7,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_10,2,9,4,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_11,8,2,5,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_12,12,4,0,0,26.1,Clear,Field C
2024-01-02,00:15,Cow_13,4,8,3,0,26.1,Clear,Field A
2024-01-02,00:15,Cow_14,12,7,0,0,26.1,Clear,Field A
2024-01-02,00:15,Cow_15,9,2,4,0,26.1,Clear,Field A
2024-01-02,00:15,Cow_16,8,4,3,0,26.1,Clear,Field C
2024-01-02,00:15,Cow_17,10,0,8,0,26.1,Clear,Field A
2024-01-02,00:15,Cow_18,10,5,0,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_19,9,5,1,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_20,7,5,3,0,26.1,Clear,Field A
2024-01-02,00:15,Cow_21,12,0,6,0,26.1,Clear,Field C
2024-01-02,00:15,Cow_22,10,0,5,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_23,7,4,4,0,26.1,Clear,Field A
2024-01-02,00:15,Cow_24,9,5,1,0,26.1,Clear,Field C
2024-01-02,00:15,Cow_25,0,0,0,15,26.1,Clear,Field B
2024-01-02,00:15,Cow_26,0,10,6,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_27,11,0,5,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_28,6,6,3,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_29,8,6,1,0,26.1,Clear,Field C
2024-01-02,00:15,Cow_30,6,1,8,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_31,12,8,0,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_32,6,4,5,0,26.1,Clear,Field C
2024-01-02,00:15,Cow_33,12,0,6,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_34,8,0,8,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_35,10,3,2,0,26.1,Clear,Field B
2024-01-02,00:15,Cow_36,0,0,0,15,26.1,Clear,Field C
2024-01-02,00:15,Cow_37,0,7,8,0,26.1,Clear,Field B
