Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-12-02,00:00,Cow_1,9,0,6,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_2,8,5,2,0,27.2,Clear,Field C
2023-12-02,00:00,Cow_3,6,6,3,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_4,2,5,8,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_5,0,12,4,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_6,13,6,0,0,27.2,Clear,Field C
2023-12-02,00:00,Cow_7,4,6,5,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_8,0,10,6,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_9,0,0,0,15,27.2,Clear,Field B
2023-12-02,00:00,Cow_10,14,5,0,0,27.2,Clear,Field C
2023-12-02,00:00,Cow_11,14,0,5,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_12,12,4,0,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_13,0,0,0,15,27.2,Clear,Field A
2023-12-02,00:00,Cow_14,8,0,8,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_15,0,9,6,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_16,11,0,6,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_17,5,5,5,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_18,8,6,1,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_19,7,5,3,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_20,14,5,0,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_21,9,5,1,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_22,14,0,8,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_23,0,10,5,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_24,7,5,3,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_25,12,0,5,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_26,5,2,8,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_27,4,7,4,0,27.2,Clear,Field C
2023-12-02,00:00,Cow_28,5,8,2,0,27.2,Clear,Field C
2023-12-02,00:00,Cow_29,0,11,5,0,27.2,Clear,Field C
2023-12-02,00:00,Cow_30,10,2,3,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_31,0,10,5,0,27.2,Clear,Field C
2023-12-02,00:00,Cow_32,9,3,3,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_33,7,3,5,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_34,8,6,1,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_35,3,3,9,0,27.2,Clear,Field C
2023-12-02,00:00,Cow_36,0,10,8,0,27.2,Clear,Field C
2023-12-02,00:00,Cow_37,0,10,9,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_38,12,0,6,0,27.2,Clear,Field C
2023-12-02,00:00,Cow_39,7,4,4,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_40,0,9,7,0,27.2,Clear,Field C
2023-12-02,00:00,Cow_41,5,7,3,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_42,11,8,0,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_43,13,6,0,0,27.2,Clear,Field A
2023-12-02,00:00,Cow_44,9,3,3,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_45,0,9,6,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_46,13,4,0,0,27.2,Clear,Field C
2023-12-02,00:00,Cow_47,10,5,0,0,27.2,Clear,Field B
2023-12-02,00:00,Cow_48,7,5,3,0,27.2,Clear,Field C
2023-12-02,00:00,Cow_49,8,0,7,0,27.2,Clear,Field B
2023-12-02,00:15,Cow_1,6,6,3,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_2,11,0,4,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_3,7,9,0,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_4,14,0,4,0,30.7,Clear,Field A
2023-12-02,00:15,Cow_5,11,0,10,0,30.7,Clear,Field A
2023-12-02,00:15,Cow_6,5,3,7,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_7,14,0,8,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_8,8,4,3,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_9,12,6,0,0,30.7,Clear,Field A
2023-12-02,00:15,Cow_10,9,11,0,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_11,6,6,3,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_12,6,3,6,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_13,6,0,10,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_14,9,12,0,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_15,5,4,6,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_16,12,0,5,0,30.7,Clear,Field A
2023-12-02,00:15,Cow_17,6,4,5,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_18,0,10,7,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_19,2,10,3,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_20,2,8,5,0,30.7,Clear,Field A
2023-12-02,00:15,Cow_21,4,6,5,0,30.7,Clear,Field A
2023-12-02,00:15,Cow_22,0,0,0,15,30.7,Clear,Field A
2023-12-02,00:15,Cow_23,12,0,3,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_24,0,0,0,15,30.7,Clear,Field B
2023-12-02,00:15,Cow_25,7,9,0,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_26,2,9,4,0,30.7,Clear,Field A
2023-12-02,00:15,Cow_27,0,9,8,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_28,0,0,0,15,30.7,Clear,Field A
2023-12-02,00:15,Cow_29,0,11,7,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_30,13,5,0,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_31,6,4,5,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_32,14,0,8,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_33,9,1,5,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_34,7,2,6,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_35,0,9,9,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_36,14,3,0,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_37,5,5,5,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_38,2,10,3,0,30.7,Clear,Field A
2023-12-02,00:15,Cow_39,0,9,8,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_40,0,10,8,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_41,5,4,6,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_42,3,6,6,0,30.7,Clear,Field A
2023-12-02,00:15,Cow_43,14,0,8,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_44,3,5,7,0,30.7,Clear,Field B
2023-12-02,00:15,Cow_45,4,4,7,0,30.7,Clear,Field A
2023-12-02,00:15,Cow_46,5,6,4,0,30.7,Clear,Field A
2023-12-02,00:15,Cow_47,5,4,6,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_48,10,6,0,0,30.7,Clear,Field C
2023-12-02,00:15,Cow_49,2,8,5,0,30.7,Clear,Field C
