Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2024-12-13,00:00,Cow_1,11,0,5,0,36.2,Sunny,Field C
2024-12-13,00:00,Cow_2,13,0,7,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_3,10,3,2,0,36.2,Sunny,Field C
2024-12-13,00:00,Cow_4,0,7,10,0,36.2,Sunny,Field C
2024-12-13,00:00,Cow_5,11,4,0,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_6,2,5,8,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_7,12,3,0,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_8,0,10,7,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_9,11,0,4,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_10,4,6,5,0,36.2,Sunny,Field C
2024-12-13,00:00,Cow_11,7,5,3,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_12,8,4,3,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_13,15,7,0,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_14,10,8,0,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_15,8,9,0,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_16,0,0,0,15,36.2,Sunny,Field A
2024-12-13,00:00,Cow_17,0,0,0,15,36.2,Sunny,Field A
2024-12-13,00:00,Cow_18,13,9,0,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_19,14,6,0,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_20,13,0,5,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_21,9,3,3,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_22,0,8,9,0,36.2,Sunny,Field C
2024-12-13,00:00,Cow_23,9,9,0,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_24,0,0,0,15,36.2,Sunny,Field A
2024-12-13,00:00,Cow_25,2,5,8,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_26,5,0,10,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_27,7,5,3,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_28,13,10,0,0,36.2,Sunny,Field C
2024-12-13,00:00,Cow_29,8,4,3,0,36.2,Sunny,Field C
2024-12-13,00:00,Cow_30,9,3,3,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_31,2,5,8,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_32,5,6,4,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_33,6,3,6,0,36.2,Sunny,Field C
2024-12-13,00:00,Cow_34,3,9,3,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_35,5,4,6,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_36,8,2,5,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_37,7,3,5,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_38,7,3,5,0,36.2,Sunny,Field C
2024-12-13,00:00,Cow_39,10,0,5,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_40,6,8,1,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_41,2,9,4,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_42,0,10,8,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_43,10,6,0,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_44,10,0,7,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_45,13,3,0,0,36.2,Sunny,Field A
2024-12-13,00:00,Cow_46,2,9,4,0,36.2,Sunny,Field C
2024-12-13,00:00,Cow_47,5,3,7,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_48,11,0,6,0,36.2,Sunny,Field B
2024-12-13,00:00,Cow_49,8,1,6,0,36.2,Sunny,Field B
2024-12-13,00:15,Cow_1,0,9,6,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_2,0,0,0,15,34.0,Clear,Field B
2024-12-13,00:15,Cow_3,0,5,10,0,34.0,Clear,Field C
2024-12-13,00:15,Cow_4,0,0,0,15,34.0,Clear,Field B
2024-12-13,00:15,Cow_5,5,4,6,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_6,7,10,0,0,34.0,Clear,Field C
2024-12-13,00:15,Cow_7,13,8,0,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_8,5,4,6,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_9,12,0,6,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_10,6,3,6,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_11,10,5,0,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_12,6,4,5,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_13,6,11,0,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_14,6,5,4,0,34.0,Clear,Field C
2024-12-13,00:15,Cow_15,6,6,3,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_16,10,1,4,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_17,13,10,0,0,34.0,Clear,Field C
2024-12-13,00:15,Cow_18,11,3,1,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_19,5,5,5,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_20,12,0,3,0,34.0,Clear,Field C
2024-12-13,00:15,Cow_21,0,0,0,15,34.0,Clear,Field C
2024-12-13,00:15,Cow_22,8,6,1,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_23,13,3,0,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_24,14,3,0,0,34.0,Clear,Field C
2024-12-13,00:15,Cow_25,0,0,0,15,34.0,Clear,Field C
2024-12-13,00:15,Cow_26,5,11,0,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_27,5,3,7,0,34.0,Clear,Field C
2024-12-13,00:15,Cow_28,10,7,0,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_29,9,4,2,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_30,1,10,4,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_31,5,5,5,0,34.0,Clear,Field C
2024-12-13,00:15,Cow_32,10,0,8,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_33,12,0,6,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_34,3,4,8,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_35,3,5,7,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_36,11,0,6,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_37,7,3,5,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_38,4,3,8,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_39,7,10,0,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_40,12,0,8,0,34.0,Clear,Field B
2024-12-13,00:15,Cow_41,9,0,6,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_42,5,7,3,0,34.0,Clear,Field C
2024-12-13,00:15,Cow_43,6,4,5,0,34.0,Clear,Field C
2024-12-13,00:15,Cow_44,5,7,3,0,34.0,Clear,Field A
2024-12-13,00:15,Cow_45,5,3,7,0,34.0,Clear,Field C
2024-12-13,00:15,Cow_46,7,9,0,0,34.0,Clear,Field C
2024-12-13,00:15,Cow_47,0,0,0,15,34.0,Clear,Field A
2024-12-13,00:15,Cow_48,10,10,0,0,34.0,Clear,Field C
2024-12-13,00:15,Cow_49,4,8,3,0,34.0,Clear,Field B
2024-12-13,00:30,Cow_1,7,3,5,0,23.5,Rainy,Field B
2024-12-13,00:30,Cow_2,12,8,0,0,23.5,Rainy,Field B
2024-12-13,00:30,Cow_3,1,6,8,0,23.5,Rainy,Field A
2024-12-13,00:30,Cow_4,1,11,3,0,23.5,Rainy,Field B
2024-12-13,00:30,Cow_5,7,0,8,0,23.5,Rainy,Field B
2024-12-13,00:30,Cow_6,13,0,3,0,23.5,Rainy,Field A
2024-12-13,00:30,Cow_7,0,11,4,0,23.5,Rainy,Field C
2024-12-13,00:30,Cow_8,12,0,4,0,23.5,Rainy,Field A
2024-12-13,00:30,Cow_9,0,10,5,0,23.5,Rainy,Field C
2024-12-13,00:30,Cow_10,2,7,6,0,23.5,Rainy,Field C
2024-12-13,00:30,Cow_11,10,0,6,0,23.5,Rainy,Field B
2024-12-13,00:30,Cow_12,2,5,8,0,23.5,Rainy,Field C
2024-12-13,00:30,Cow_13,14,0,4,0,23.5,Rainy,Field B
2024-12-13,00:30,Cow_14,9,2,4,0,23.5,Rainy,Field A
2024-12-13,00:30,Cow_15,8,6,1,0,23.5,Rainy,Field B
2024-12-13,00:30,Cow_16,3,8,4,0,23.5,Rainy,Field B
2024-12-13,00:30,Cow_17,0,0,0,15,23.5,Rainy,Field B
2024-12-13,00:30,Cow_18,0,8,8,0,23.5,Rainy,Field A
2024-12-13,00:30,Cow_19,8,8,0,0,23.5,Rainy,Field A
2024-12-13,00:30,Cow_20,12,8,0,0,23.5,Rainy,Field B
2024-12-13,00:30,Cow_21,8,2,5,0,23.5,Rainy,Field C
2024-12-13,00:30,Cow_22,1,12,2,0,23.5,Rainy,Field A
2024-12-13,00:30,Cow_23,8,9,0,0,23.5,Rainy,Field B
2024-12-13,00:30,Cow_24,12,10,0,0,23.5,Rainy,Field A
2024-12-13,00:30,Cow_25,12,4,0,0,23.5,Rainy,Field C
2024-12-13,00:30,Cow_26,2,6,7,0,23.5,Rainy,Field C
2024-12-13,00:30,Cow_27,4,7,4,0,23.5,Rainy,Field C
2024-12-13,00:30,Cow_28,7,5,3,0,23.5,Rainy,Field C
2024-12-13,00:30,Cow_29,3,9,3,0,23.5,Rainy,Field A
2024-12-13,00:30,Cow_30,13,0,4,0,23.5,Rainy,Field A
2024-12-13,00:30,Cow_31,0,0,0,15,23.5,Rainy,Field A
2024-12-13,00:30,Cow_32,3,9,3,0,23.5,Rainy,Field B
2024-12-13,00:30,Cow_33,6,7,2,0,23.5,Rainy,Field B
2024-12-13,00:30,Cow_34,8,3,4,0,23.5,Rainy,Field B
2024-12-13,00:30,Cow_35,1,7,7,0,23.5,Rainy,Field C
2024-12-13,00:30,Cow_36,5,7,3,0,23.5,Rainy,Field A
2024-12-13,00:30,Cow_37,13,8,0,0,23.5,Rainy,Field C
2024-12-13,00:30,Cow_38,9,0,8,0,23.5,Rainy,Field C
2024-12-13,00:30,Cow_39,2,9,4,0,23.5,Rainy,Field C
