Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-11-22,00:00,Cow_1,3,4,8,0,32.0,Clear,Field C
2023-11-22,00:00,Cow_2,0,8,7,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_3,8,0,9,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_4,5,6,4,0,32.0,Clear,Field C
2023-11-22,00:00,Cow_5,10,4,1,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_6,11,9,0,0,32.0,Clear,Field C
2023-11-22,00:00,Cow_7,14,3,0,0,32.0,Clear,Field C
2023-11-22,00:00,Cow_8,9,8,0,0,32.0,Clear,Field C
2023-11-22,00:00,Cow_9,10,0,5,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_10,1,10,4,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_11,9,5,1,0,32.0,Clear,Field C
2023-11-22,00:00,Cow_12,13,0,7,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_13,0,8,7,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_14,5,8,2,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_15,0,9,6,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_16,8,3,4,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_17,6,2,7,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_18,1,11,3,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_19,7,3,5,0,32.0,Clear,Field C
2023-11-22,00:00,Cow_20,14,9,0,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_21,11,0,8,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_22,9,0,7,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_23,6,4,5,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_24,12,0,8,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_25,0,0,0,15,32.0,Clear,Field A
2023-11-22,00:00,Cow_26,8,3,4,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_27,5,6,4,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_28,15,0,2,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_29,9,0,8,0,32.0,Clear,Field C
2023-11-22,00:00,Cow_30,7,4,4,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_31,9,4,2,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_32,6,4,5,0,32.0,Clear,Field C
2023-11-22,00:00,Cow_33,8,10,0,0,32.0,Clear,Field C
2023-11-22,00:00,Cow_34,14,0,6,0,32.0,Clear,Field C
2023-11-22,00:00,Cow_35,5,5,5,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_36,9,2,4,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_37,0,9,6,0,32.0,Clear,Field A
2023-11-22,00:00,Cow_38,0,0,0,15,32.0,Clear,Field A
2023-11-22,00:00,Cow_39,10,0,5,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_40,5,2,8,0,32.0,Clear,Field C
2023-11-22,00:00,Cow_41,10,6,0,0,32.0,Clear,Field C
2023-11-22,00:00,Cow_42,0,10,6,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_43,14,0,6,0,32.0,Clear,Field C
2023-11-22,00:00,Cow_44,11,5,0,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_45,14,0,8,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_46,10,0,7,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_47,11,8,0,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_48,11,0,6,0,32.0,Clear,Field B
2023-11-22,00:00,Cow_49,0,0,0,15,32.0,Clear,Field C
2023-11-22,00:15,Cow_1,14,0,7,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_2,8,2,5,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_3,13,0,9,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_4,12,0,5,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_5,5,8,2,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_6,13,0,8,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_7,6,0,10,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_8,8,3,4,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_9,13,0,8,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_10,10,0,5,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_11,5,7,3,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_12,0,0,0,15,34.4,Rainy,Field A
2023-11-22,00:15,Cow_13,5,6,4,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_14,5,5,5,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_15,9,0,8,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_16,3,7,5,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_17,8,3,4,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_18,9,0,8,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_19,3,9,3,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_20,15,9,0,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_21,9,2,4,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_22,7,5,3,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_23,3,7,5,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_24,5,8,2,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_25,11,0,4,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_26,5,5,5,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_27,11,0,7,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_28,1,12,2,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_29,12,0,6,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_30,0,9,8,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_31,6,5,4,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_32,0,12,7,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_33,7,6,2,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_34,3,6,6,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_35,9,3,3,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_36,8,10,0,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_37,4,4,7,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_38,6,7,2,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_39,0,9,8,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_40,10,1,4,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_41,10,4,1,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_42,0,0,0,15,34.4,Rainy,Field B
2023-11-22,00:15,Cow_43,2,10,3,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_44,14,0,5,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_45,6,3,6,0,34.4,Rainy,Field A
2023-11-22,00:15,Cow_46,13,9,0,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_47,8,4,3,0,34.4,Rainy,Field C
2023-11-22,00:15,Cow_48,10,0,8,0,34.4,Rainy,Field B
2023-11-22,00:15,Cow_49,13,0,3,0,34.4,Rainy,Field A
2023-11-22,00:30,Cow_1,2,6,7,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_2,13,4,0,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_3,13,7,0,0,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_4,8,6,1,0,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_5,7,5,3,0,27.0,Cloudy,Field B
2023-11-22,00:30,Cow_6,13,0,3,0,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_7,6,7,2,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_8,13,0,5,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_9,1,9,5,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_10,1,9,5,0,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_11,11,0,5,0,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_12,14,5,0,0,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_13,11,4,0,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_14,8,3,4,0,27.0,Cloudy,Field B
2023-11-22,00:30,Cow_15,11,0,6,0,27.0,Cloudy,Field B
2023-11-22,00:30,Cow_16,0,10,7,0,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_17,4,6,5,0,27.0,Cloudy,Field B
2023-11-22,00:30,Cow_18,13,0,10,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_19,1,8,6,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_20,0,0,0,15,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_21,14,6,0,0,27.0,Cloudy,Field B
2023-11-22,00:30,Cow_22,5,4,6,0,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_23,2,8,5,0,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_24,8,4,3,0,27.0,Cloudy,Field B
2023-11-22,00:30,Cow_25,7,5,3,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_26,9,3,3,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_27,7,5,3,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_28,0,12,7,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_29,1,8,6,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_30,6,5,4,0,27.0,Cloudy,Field B
2023-11-22,00:30,Cow_31,7,4,4,0,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_32,14,5,0,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_33,9,4,2,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_34,2,7,6,0,27.0,Cloudy,Field B
2023-11-22,00:30,Cow_35,5,7,3,0,27.0,Cloudy,Field B
2023-11-22,00:30,Cow_36,0,0,0,15,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_37,12,5,0,0,27.0,Cloudy,Field B
2023-11-22,00:30,Cow_38,13,12,0,0,27.0,Cloudy,Field B
2023-11-22,00:30,Cow_39,9,4,2,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_40,12,0,5,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_41,6,5,4,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_42,13,0,6,0,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_43,8,4,3,0,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_44,7,2,6,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_45,6,5,4,0,27.0,Cloudy,Field C
2023-11-22,00:30,Cow_46,12,10,0,0,27.0,Cloudy,Field A
2023-11-22,00:30,Cow_47,6,2,7,0,27.0,Cloudy,Field B
2023-11-22,00:30,Cow_48,7,3,5,0,27.0,Cloudy,Field B
2023-11-22,00:30,Cow_49,3,7,5,0,27.0,Cloudy,Field C
2023-11-22,00:45,Cow_1,7,9,0,0,35.4,Clear,Field A
2023-11-22,00:45,Cow_2,8,3,4,0,35.4,Clear,Field C
2023-11-22,00:45,Cow_3,4,7,4,0,35.4,Clear,Field C
2023-11-22,00:45,Cow_4,6,5,4,0,35.4,Clear,Field B
2023-11-22,00:45,Cow_5,0,12,10,0,35.4,Clear,Field B
2023-11-22,00:45,Cow_6,2,10,3,0,35.4,Clear,Field A
