Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-04-02,00:00,Cow_1,14,0,4,0,27.5,Clear,Field C
2023-04-02,00:00,Cow_2,9,1,5,0,27.5,Clear,Field C
2023-04-02,00:00,Cow_3,5,6,4,0,27.5,Clear,Field A
2023-04-02,00:00,Cow_4,13,6,0,0,27.5,Clear,Field C
2023-04-02,00:00,Cow_5,3,5,7,0,27.5,Clear,Field C
2023-04-02,00:00,Cow_6,2,9,4,0,27.5,Clear,Field C
2023-04-02,00:00,Cow_7,0,0,0,15,27.5,Clear,Field A
2023-04-02,00:00,Cow_8,4,8,3,0,27.5,Clear,Field C
2023-04-02,00:00,Cow_9,0,10,9,0,27.5,Clear,Field B
2023-04-02,00:00,Cow_10,2,6,7,0,27.5,Clear,Field C
2023-04-02,00:00,Cow_11,11,0,5,0,27.5,Clear,Field C
2023-04-02,00:00,Cow_12,14,3,0,0,27.5,Clear,Field C
2023-04-02,00:00,Cow_13,6,10,0,0,27.5,Clear,Field B
2023-04-02,00:00,Cow_14,5,4,6,0,27.5,Clear,Field A
2023-04-02,00:00,Cow_15,0,8,7,0,27.5,Clear,Field A
2023-04-02,00:00,Cow_16,7,4,4,0,27.5,Clear,Field B
2023-04-02,00:00,Cow_17,5,4,6,0,27.5,Clear,Field C
2023-04-02,00:00,Cow_18,14,6,0,0,27.5,Clear,Field B
2023-04-02,00:00,Cow_19,12,0,8,0,27.5,Clear,Field A
2023-04-02,00:00,Cow_20,5,8,2,0,27.5,Clear,Field A
2023-04-02,00:00,Cow_21,12,3,0,0,27.5,Clear,Field C
2023-04-02,00:00,Cow_22,5,4,6,0,27.5,Clear,Field B
2023-04-02,00:00,Cow_23,6,6,3,0,27.5,Clear,Field B
2023-04-02,00:00,Cow_24,6,1,8,0,27.5,Clear,Field B
2023-04-02,00:00,Cow_25,13,6,0,0,27.5,Clear,Field A
2023-04-02,00:00,Cow_26,0,0,0,15,27.5,Clear,Field C
2023-04-02,00:00,Cow_27,13,7,0,0,27.5,Clear,Field A
