Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2024-05-21,00:00,Cow_1,14,0,4,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_2,12,9,0,0,35.4,Rainy,Field A
2024-05-21,00:00,Cow_3,11,0,7,0,35.4,Rainy,Field A
2024-05-21,00:00,Cow_4,0,10,8,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_5,0,0,0,15,35.4,Rainy,Field A
2024-05-21,00:00,Cow_6,13,4,0,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_7,3,10,2,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_8,0,0,0,15,35.4,Rainy,Field A
2024-05-21,00:00,Cow_9,2,7,6,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_10,14,7,0,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_11,5,10,0,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_12,11,0,4,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_13,6,5,4,0,35.4,Rainy,Field C
2024-05-21,00:00,Cow_14,12,6,0,0,35.4,Rainy,Field C
2024-05-21,00:00,Cow_15,12,0,7,0,35.4,Rainy,Field A
2024-05-21,00:00,Cow_16,0,0,0,15,35.4,Rainy,Field B
2024-05-21,00:00,Cow_17,0,0,0,15,35.4,Rainy,Field C
2024-05-21,00:00,Cow_18,13,3,0,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_19,14,0,4,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_20,10,6,0,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_21,6,3,6,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_22,5,2,8,0,35.4,Rainy,Field C
2024-05-21,00:00,Cow_23,13,7,0,0,35.4,Rainy,Field C
2024-05-21,00:00,Cow_24,4,9,2,0,35.4,Rainy,Field A
2024-05-21,00:00,Cow_25,0,5,10,0,35.4,Rainy,Field C
2024-05-21,00:00,Cow_26,0,10,7,0,35.4,Rainy,Field C
2024-05-21,00:00,Cow_27,11,8,0,0,35.4,Rainy,Field A
2024-05-21,00:00,Cow_28,14,8,0,0,35.4,Rainy,Field C
2024-05-21,00:00,Cow_29,0,0,0,15,35.4,Rainy,Field C
2024-05-21,00:00,Cow_30,6,6,3,0,35.4,Rainy,Field A
2024-05-21,00:00,Cow_31,12,0,7,0,35.4,Rainy,Field C
2024-05-21,00:00,Cow_32,7,6,2,0,35.4,Rainy,Field A
2024-05-21,00:00,Cow_33,15,11,0,0,35.4,Rainy,Field C
2024-05-21,00:00,Cow_34,7,0,8,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_35,3,8,4,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_36,12,0,8,0,35.4,Rainy,Field A
2024-05-21,00:00,Cow_37,9,10,0,0,35.4,Rainy,Field C
2024-05-21,00:00,Cow_38,8,6,1,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_39,14,0,4,0,35.4,Rainy,Field C
2024-05-21,00:00,Cow_40,7,2,6,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_41,8,3,4,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_42,5,4,6,0,35.4,Rainy,Field C
2024-05-21,00:00,Cow_43,13,3,0,0,35.4,Rainy,Field B
2024-05-21,00:00,Cow_44,11,10,0,0,35.4,Rainy,Field C
2024-05-21,00:00,Cow_45,0,0,0,15,35.4,Rainy,Field B
2024-05-21,00:00,Cow_46,0,0,0,15,35.4,Rainy,Field B
2024-05-21,00:00,Cow_47,12,7,0,0,35.4,Rainy,Field C
2024-05-21,00:00,Cow_48,0,0,0,15,35.4,Rainy,Field A
2024-05-21,00:00,Cow_49,6,3,6,0,35.4,Rainy,Field A
2024-05-21,00:15,Cow_1,5,2,8,0,23.1,Cloudy,Field A
2024-05-21,00:15,Cow_2,11,0,7,0,23.1,Cloudy,Field A
2024-05-21,00:15,Cow_3,6,5,4,0,23.1,Cloudy,Field B
2024-05-21,00:15,Cow_4,6,5,4,0,23.1,Cloudy,Field A
2024-05-21,00:15,Cow_5,5,6,4,0,23.1,Cloudy,Field A
2024-05-21,00:15,Cow_6,5,3,7,0,23.1,Cloudy,Field C
2024-05-21,00:15,Cow_7,12,11,0,0,23.1,Cloudy,Field A
2024-05-21,00:15,Cow_8,3,8,4,0,23.1,Cloudy,Field B
2024-05-21,00:15,Cow_9,9,5,1,0,23.1,Cloudy,Field A
2024-05-21,00:15,Cow_10,11,5,0,0,23.1,Cloudy,Field B
