Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-05-10,00:00,Cow_1,11,0,4,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_2,10,9,0,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_3,5,3,7,0,28.8,Clear,Field B
2023-05-10,00:00,Cow_4,5,7,3,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_5,12,0,8,0,28.8,Clear,Field B
2023-05-10,00:00,Cow_6,7,9,0,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_7,10,1,4,0,28.8,Clear,Field B
2023-05-10,00:00,Cow_8,13,0,7,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_9,15,0,8,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_10,12,7,0,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_11,10,0,7,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_12,8,3,4,0,28.8,Clear,Field B
2023-05-10,00:00,Cow_13,1,10,4,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_14,0,0,0,15,28.8,Clear,Field C
2023-05-10,00:00,Cow_15,1,8,6,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_16,11,6,0,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_17,9,0,6,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_18,9,9,0,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_19,8,5,2,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_20,12,11,0,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_21,5,1,9,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_22,12,10,0,0,28.8,Clear,Field B
2023-05-10,00:00,Cow_23,12,0,7,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_24,6,10,0,0,28.8,Clear,Field B
2023-05-10,00:00,Cow_25,8,0,7,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_26,13,10,0,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_27,0,10,7,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_28,11,1,3,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_29,5,8,2,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_30,5,10,0,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_31,0,11,9,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_32,12,0,4,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_33,13,9,0,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_34,0,0,0,15,28.8,Clear,Field B
2023-05-10,00:00,Cow_35,8,6,1,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_36,13,6,0,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_37,5,3,7,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_38,5,6,4,0,28.8,Clear,Field B
2023-05-10,00:00,Cow_39,5,3,7,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_40,10,4,1,0,28.8,Clear,Field B
2023-05-10,00:00,Cow_41,2,8,5,0,28.8,Clear,Field B
2023-05-10,00:00,Cow_42,11,3,1,0,28.8,Clear,Field B
2023-05-10,00:00,Cow_43,3,9,3,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_44,1,6,8,0,28.8,Clear,Field A
2023-05-10,00:00,Cow_45,11,0,5,0,28.8,Clear,Field B
2023-05-10,00:00,Cow_46,5,3,7,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_47,13,0,8,0,28.8,Clear,Field B
2023-05-10,00:00,Cow_48,14,0,6,0,28.8,Clear,Field C
2023-05-10,00:00,Cow_49,6,1,8,0,28.8,Clear,Field B
2023-05-10,00:15,Cow_1,12,6,0,0,34.7,Clear,Field A
2023-05-10,00:15,Cow_2,14,9,0,0,34.7,Clear,Field C
