Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2024-10-11,00:00,Cow_1,9,4,2,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_2,13,0,7,0,29.4,Clear,Field A
2024-10-11,00:00,Cow_3,0,0,0,15,29.4,Clear,Field B
2024-10-11,00:00,Cow_4,10,5,0,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_5,5,5,5,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_6,3,8,4,0,29.4,Clear,Field B
2024-10-11,00:00,Cow_7,4,5,6,0,29.4,Clear,Field A
2024-10-11,00:00,Cow_8,5,3,7,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_9,6,8,1,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_10,0,8,7,0,29.4,Clear,Field B
2024-10-11,00:00,Cow_11,7,8,0,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_12,5,9,1,0,29.4,Clear,Field B
2024-10-11,00:00,Cow_13,6,2,7,0,29.4,Clear,Field A
2024-10-11,00:00,Cow_14,6,2,7,0,29.4,Clear,Field A
2024-10-11,00:00,Cow_15,4,8,3,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_16,6,6,3,0,29.4,Clear,Field B
2024-10-11,00:00,Cow_17,12,0,3,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_18,10,9,0,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_19,5,3,7,0,29.4,Clear,Field A
2024-10-11,00:00,Cow_20,4,3,8,0,29.4,Clear,Field A
2024-10-11,00:00,Cow_21,8,4,3,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_22,13,0,6,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_23,4,5,6,0,29.4,Clear,Field B
2024-10-11,00:00,Cow_24,11,0,8,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_25,7,4,4,0,29.4,Clear,Field A
2024-10-11,00:00,Cow_26,9,3,3,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_27,12,0,5,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_28,3,6,6,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_29,10,9,0,0,29.4,Clear,Field B
2024-10-11,00:00,Cow_30,0,10,8,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_31,13,6,0,0,29.4,Clear,Field A
2024-10-11,00:00,Cow_32,4,8,3,0,29.4,Clear,Field A
2024-10-11,00:00,Cow_33,9,9,0,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_34,14,0,4,0,29.4,Clear,Field A
2024-10-11,00:00,Cow_35,13,10,0,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_36,8,4,3,0,29.4,Clear,Field B
2024-10-11,00:00,Cow_37,14,0,5,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_38,9,1,5,0,29.4,Clear,Field A
2024-10-11,00:00,Cow_39,0,0,0,15,29.4,Clear,Field A
2024-10-11,00:00,Cow_40,11,0,6,0,29.4,Clear,Field A
2024-10-11,00:00,Cow_41,5,4,6,0,29.4,Clear,Field B
2024-10-11,00:00,Cow_42,0,9,6,0,29.4,Clear,Field B
2024-10-11,00:00,Cow_43,5,3,7,0,29.4,Clear,Field A
2024-10-11,00:00,Cow_44,8,4,3,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_45,7,1,7,0,29.4,Clear,Field C
2024-10-11,00:00,Cow_46,5,7,3,0,29.4,Clear,Field B
2024-10-11,00:00,Cow_47,11,9,0,0,29.4,Clear,Field B
2024-10-11,00:00,Cow_48,1,6,8,0,29.4,Clear,Field B
2024-10-11,00:00,Cow_49,14,10,0,0,29.4,Clear,Field C
2024-10-11,00:15,Cow_1,8,0,7,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_2,7,8,0,0,33.9,Rainy,Field A
2024-10-11,00:15,Cow_3,6,10,0,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_4,7,5,3,0,33.9,Rainy,Field A
2024-10-11,00:15,Cow_5,5,5,5,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_6,0,0,0,15,33.9,Rainy,Field A
2024-10-11,00:15,Cow_7,6,5,4,0,33.9,Rainy,Field A
2024-10-11,00:15,Cow_8,9,9,0,0,33.9,Rainy,Field B
2024-10-11,00:15,Cow_9,8,0,8,0,33.9,Rainy,Field A
2024-10-11,00:15,Cow_10,0,8,8,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_11,4,5,6,0,33.9,Rainy,Field B
2024-10-11,00:15,Cow_12,8,10,0,0,33.9,Rainy,Field A
2024-10-11,00:15,Cow_13,14,0,6,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_14,10,0,6,0,33.9,Rainy,Field B
2024-10-11,00:15,Cow_15,11,0,8,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_16,12,0,8,0,33.9,Rainy,Field B
2024-10-11,00:15,Cow_17,7,6,2,0,33.9,Rainy,Field A
2024-10-11,00:15,Cow_18,5,4,6,0,33.9,Rainy,Field A
2024-10-11,00:15,Cow_19,6,0,10,0,33.9,Rainy,Field A
2024-10-11,00:15,Cow_20,8,6,1,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_21,11,0,7,0,33.9,Rainy,Field A
2024-10-11,00:15,Cow_22,11,0,6,0,33.9,Rainy,Field B
2024-10-11,00:15,Cow_23,5,4,6,0,33.9,Rainy,Field A
2024-10-11,00:15,Cow_24,8,7,0,0,33.9,Rainy,Field B
2024-10-11,00:15,Cow_25,1,6,8,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_26,11,0,10,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_27,10,0,6,0,33.9,Rainy,Field B
2024-10-11,00:15,Cow_28,5,8,2,0,33.9,Rainy,Field B
2024-10-11,00:15,Cow_29,1,8,6,0,33.9,Rainy,Field A
2024-10-11,00:15,Cow_30,8,3,4,0,33.9,Rainy,Field B
2024-10-11,00:15,Cow_31,6,5,4,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_32,5,7,3,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_33,7,3,5,0,33.9,Rainy,Field A
2024-10-11,00:15,Cow_34,5,10,0,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_35,9,1,5,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_36,9,0,10,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_37,15,11,0,0,33.9,Rainy,Field C
2024-10-11,00:15,Cow_38,8,2,5,0,33.9,Rainy,Field B
2024-10-11,00:15,Cow_39,4,4,7,0,33.9,Rainy,Field A
