Date,Time,Cow ID,Lying Time (min),Standing Time (min),Eating Time (min),Not Recognized (min),Temperature (°C),Weather Condition,Camera Field
2023-04-25,00:00,Cow_1,14,0,5,0,24.9,Clear,Field A
2023-04-25,00:00,Cow_2,0,11,9,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_3,14,10,0,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_4,10,0,7,0,24.9,Clear,Field B
2023-04-25,00:00,Cow_5,7,10,0,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_6,14,0,8,0,24.9,Clear,Field B
2023-04-25,00:00,Cow_7,8,0,8,0,24.9,Clear,Field A
2023-04-25,00:00,Cow_8,6,3,6,0,24.9,Clear,Field B
2023-04-25,00:00,Cow_9,0,8,8,0,24.9,Clear,Field B
2023-04-25,00:00,Cow_10,10,0,7,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_11,5,5,5,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_12,15,12,0,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_13,12,10,0,0,24.9,Clear,Field A
2023-04-25,00:00,Cow_14,9,5,1,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_15,0,0,0,15,24.9,Clear,Field A
2023-04-25,00:00,Cow_16,12,0,5,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_17,0,0,0,15,24.9,Clear,Field A
2023-04-25,00:00,Cow_18,7,3,5,0,24.9,Clear,Field A
2023-04-25,00:00,Cow_19,6,7,2,0,24.9,Clear,Field A
2023-04-25,00:00,Cow_20,12,0,5,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_21,10,3,2,0,24.9,Clear,Field B
2023-04-25,00:00,Cow_22,7,2,6,0,24.9,Clear,Field A
2023-04-25,00:00,Cow_23,13,0,8,0,24.9,Clear,Field B
2023-04-25,00:00,Cow_24,1,7,7,0,24.9,Clear,Field A
2023-04-25,00:00,Cow_25,6,10,0,0,24.9,Clear,Field B
2023-04-25,00:00,Cow_26,14,5,0,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_27,7,5,3,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_28,5,3,7,0,24.9,Clear,Field A
2023-04-25,00:00,Cow_29,10,8,0,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_30,0,10,8,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_31,1,9,5,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_32,10,1,4,0,24.9,Clear,Field B
2023-04-25,00:00,Cow_33,5,4,6,0,24.9,Clear,Field B
2023-04-25,00:00,Cow_34,6,3,6,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_35,5,7,3,0,24.9,Clear,Field B
2023-04-25,00:00,Cow_36,9,3,3,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_37,0,7,8,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_38,2,10,3,0,24.9,Clear,Field A
2023-04-25,00:00,Cow_39,7,2,6,0,24.9,Clear,Field A
2023-04-25,00:00,Cow_40,5,6,4,0,24.9,Clear,Field B
2023-04-25,00:00,Cow_41,6,5,4,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_42,4,8,3,0,24.9,Clear,Field B
2023-04-25,00:00,Cow_43,13,9,0,0,24.9,Clear,Field A
2023-04-25,00:00,Cow_44,6,6,3,0,24.9,Clear,Field A
2023-04-25,00:00,Cow_45,12,0,3,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_46,14,12,0,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_47,3,3,9,0,24.9,Clear,Field C
2023-04-25,00:00,Cow_48,5,8,2,0,24.9,Clear,Field A
2023-04-25,00:00,Cow_49,0,11,8,0,24.9,Clear,Field C
2023-04-25,00:15,Cow_1,6,0,9,0,35.7,Clear,Field C
2023-04-25,00:15,Cow_2,10,5,0,0,35.7,Clear,Field B
2023-04-25,00:15,Cow_3,5,3,7,0,35.7,Clear,Field B
2023-04-25,00:15,Cow_4,3,6,6,0,35.7,Clear,Field A
2023-04-25,00:15,Cow_5,6,9,0,0,35.7,Clear,Field C
2023-04-25,00:15,Cow_6,13,0,8,0,35.7,Clear,Field B
2023-04-25,00:15,Cow_7,0,0,0,15,35.7,Clear,Field A
2023-04-25,00:15,Cow_8,0,0,0,15,35.7,Clear,Field C
2023-04-25,00:15,Cow_9,10,0,5,0,35.7,Clear,Field B
2023-04-25,00:15,Cow_10,6,1,8,0,35.7,Clear,Field C
2023-04-25,00:15,Cow_11,0,0,0,15,35.7,Clear,Field C
2023-04-25,00:15,Cow_12,0,11,9,0,35.7,Clear,Field C
2023-04-25,00:15,Cow_13,14,0,6,0,35.7,Clear,Field B
2023-04-25,00:15,Cow_14,12,5,0,0,35.7,Clear,Field C
2023-04-25,00:15,Cow_15,11,6,0,0,35.7,Clear,Field A
2023-04-25,00:15,Cow_16,4,4,7,0,35.7,Clear,Field B
2023-04-25,00:15,Cow_17,8,9,0,0,35.7,Clear,Field C
2023-04-25,00:15,Cow_18,7,4,4,0,35.7,Clear,Field B
2023-04-25,00:15,Cow_19,7,3,5,0,35.7,Clear,Field B
2023-04-25,00:15,Cow_20,1,7,7,0,35.7,Clear,Field A
2023-04-25,00:15,Cow_21,10,8,0,0,35.7,Clear,Field A
2023-04-25,00:15,Cow_22,6,4,5,0,35.7,Clear,Field A
2023-04-25,00:15,Cow_23,1,6,8,0,35.7,Clear,Field B
2023-04-25,00:15,Cow_24,14,3,0,0,35.7,Clear,Field C
2023-04-25,00:15,Cow_25,11,6,0,0,35.7,Clear,Field B
2023-04-25,00:15,Cow_26,4,3,8,0,35.7,Clear,Field B
2023-04-25,00:15,Cow_27,0,9,8,0,35.7,Clear,Field B
2023-04-25,00:15,Cow_28,11,7,0,0,35.7,Clear,Field B
2023-04-25,00:15,Cow_29,3,5,7,0,35.7,Clear,Field B
2023-04-25,00:15,Cow_30,7,5,3,0,35.7,Clear,Field C
2023-04-25,00:15,Cow_31,14,8,0,0,35.7,Clear,Field C
2023-04-25,00:15,Cow_32,0,0,0,15,35.7,Clear,Field B
2023-04-25,00:15,Cow_33,13,10,0,0,35.7,Clear,Field B
